Time Stamp (ms), Accel Low X, Accel Low Y, Accel Low Z, Accel Med X, Accel Med Y, Accel Med Z, Accel High Z, Temp (deg C), Pres (Pa), Geiger (counts), Humidity, Gyro X, Gyro Y, Gyro Z
289713,4,82,346,274,288,341,527,35,1711,0,498,183,-211,27912
289743,4,83,335,270,288,340,530,35,1711,0,501,-229,-228,27903
289777,4,108,334,268,293,340,530,35,1711,1,499,-419,39,27899
289807,4,128,344,271,296,342,529,35,1711,0,498,-302,347,27898
289838,4,123,353,276,295,343,528,35,1711,0,501,14,356,27904
289868,4,99,353,277,291,343,527,35,1711,2,500,250,59,27909
289899,4,80,344,274,287,341,528,35,1711,0,498,80,-217,27909
289932,4,85,333,269,288,340,528,35,1711,0,498,-242,-216,27905
289966,4,112,335,268,294,340,528,35,1711,0,498,-404,172,27896
289996,4,130,346,272,297,342,527,35,1711,0,498,-185,406,27897
290026,4,121,354,276,295,343,528,35,1711,0,499,127,340,27898
290057,4,95,352,277,290,343,527,35,1711,0,498,243,38,27907
290087,4,77,342,273,287,341,529,35,1711,0,501,56,-222,27907
290118,4,87,333,268,289,340,530,35,1711,0,498,-258,-199,27902
290149,4,113,335,268,294,340,528,35,1711,0,501,-411,191,27895
290183,4,131,347,272,297,342,527,35,1711,1,498,-163,406,27894
290213,4,119,354,277,295,343,527,35,1711,0,499,140,320,27898
290244,4,91,351,277,289,343,527,35,1711,0,499,234,14,27909
290275,4,76,340,272,287,341,528,35,1711,0,499,33,-248,27904
290306,4,88,333,268,289,340,529,35,1711,0,501,-351,-102,27900
290336,4,116,336,268,294,340,529,35,1711,0,498,-381,214,27895
290366,4,132,347,272,297,342,528,35,1711,0,499,-138,408,27896
290400,4,117,355,277,294,343,527,35,1711,0,498,155,300,27901
290430,4,89,350,277,289,342,527,35,1711,0,499,225,-108,27906
290461,4,75,338,272,287,340,529,35,1711,0,499,-99,-245,27903
290491,4,90,332,267,289,340,529,35,1711,0,501,-362,-78,27897
290522,4,119,338,268,295,341,528,35,1711,0,498,-368,237,27892
290552,4,133,348,273,297,342,528,35,1711,0,498,-109,409,27893
290586,4,116,354,278,294,343,528,35,1711,0,501,170,180,27898
290617,4,86,348,277,288,342,528,35,1711,0,501,161,-132,27902
290647,4,75,337,272,287,340,529,35,1711,0,498,-124,-243,27900
290677,4,92,332,267,290,340,529,35,1711,0,501,-373,-52,27895
290708,4,122,339,268,295,341,528,35,1711,0,501,-354,263,27891
290739,4,134,350,273,298,343,527,35,1711,0,499,-81,411,27891
290769,4,117,354,278,294,343,526,35,1711,0,499,187,254,27898
290802,4,84,347,276,288,342,528,35,1711,0,499,143,-151,27901
290835,4,74,335,271,286,340,527,35,1711,0,498,-155,-239,27897
290866,4,96,333,267,290,340,530,35,1711,0,498,-387,-26,27896
290896,4,126,341,268,296,341,528,35,1711,0,499,-339,362,27891
290927,4,134,352,274,297,343,527,35,1711,1,498,52,386,27892
290957,4,112,354,278,293,343,527,35,1711,0,498,237,123,27898
290988,4,82,345,276,288,342,528,35,1711,0,501,124,-174,27900
291021,4,75,335,270,286,340,528,35,1711,1,501,-183,-237,27895
291052,4,99,333,266,291,340,529,35,1711,0,501,-400,110,27890
291083,4,128,343,269,297,341,528,35,1711,0,497,-237,381,27887
291113,4,133,353,275,297,343,527,35,1711,0,501,81,376,27891
291144,4,109,353,278,293,343,527,35,1711,1,499,248,97,27896
291175,4,79,344,276,287,341,526,35,1711,0,501,105,-198,27897
291206,4,74,333,270,286,339,529,35,1711,0,501,-213,-234,27893
291239,4,103,335,266,292,340,530,35,1711,0,498,-415,140,27886
291270,4,131,344,269,297,342,527,35,1711,0,498,-216,402,27888
291301,4,132,354,275,297,343,528,35,1711,0,499,108,369,27891
291332,4,105,353,279,292,343,528,35,1711,1,501,256,70,27896
291361,4,76,342,275,287,341,527,35,1711,0,499,85,-222,27894
291392,4,76,333,269,287,339,528,35,1711,0,501,-334,-159,27891
291426,4,106,335,266,292,340,529,35,1711,0,498,-417,170,27887
291457,4,134,347,270,298,342,528,35,1711,0,498,-192,422,27884
291487,4,131,356,276,297,343,528,35,1711,0,500,136,359,27892
291518,4,101,352,278,291,343,527,35,1711,0,499,266,-76,27896
291549,4,75,340,275,286,341,528,35,1711,0,500,-45,-279,27895
291579,4,78,332,269,287,339,529,35,1711,0,501,-362,-148,27888
291610,4,106,336,266,293,340,529,35,1711,0,500,-425,199,27884
291643,4,135,349,271,298,342,528,35,1711,1,498,-171,442,27886
291674,4,129,356,277,296,343,526,35,1711,0,498,238,256,27890
291704,4,98,351,278,291,342,527,35,1711,0,500,233,-106,27895
291738,4,72,337,273,286,340,527,35,1711,0,500,-69,-295,27889
291769,4,82,332,268,288,339,530,35,1711,0,500,-386,-137,27885
291800,4,114,338,267,294,341,528,35,1711,0,499,-430,333,27881
291830,4,136,352,271,298,343,527,35,1711,1,500,-27,462,27883
291864,4,123,356,277,295,344,526,35,1711,0,498,260,239,27887
291895,4,90,348,278,289,342,526,35,1711,0,500,235,-131,27892
291926,4,72,335,273,286,340,528,35,1711,0,476,-91,-288,27889
291956,4,86,332,267,289,339,529,35,1711,1,498,-459,-5,27882
291987,4,118,339,267,295,341,528,35,1711,0,499,-360,361,27879
292018,4,136,353,272,298,343,527,35,1711,0,500,-4,475,27882
292050,4,120,356,278,295,344,527,35,1711,0,500,283,229,27890
292081,4,88,347,277,289,342,528,35,1711,0,500,235,-249,27892
292112,4,72,335,272,286,340,529,35,1711,0,498,-237,-293,27887
292143,4,89,331,267,289,339,529,35,1711,0,499,-478,10,27883
292173,4,121,341,267,295,341,529,35,1711,0,497,-357,385,27876
292203,4,136,354,273,298,343,528,35,1711,0,498,16,482,27881
292234,4,120,357,278,295,344,527,35,1711,0,500,300,215,27887
292268,4,85,346,277,288,342,527,35,1711,0,498,133,-271,27891
292298,4,73,334,271,286,340,529,35,1711,0,500,-259,-299,27882
292328,4,92,331,267,290,339,529,35,1711,0,499,-495,24,27878
292359,4,123,343,268,296,342,529,35,1711,0,496,-353,403,27875
292389,4,135,356,273,298,344,528,35,1711,1,500,35,490,27879
292420,4,117,357,278,294,344,527,35,1711,0,499,317,205,27889
292450,4,85,346,277,288,342,527,35,1711,1,497,237,-288,27890
292484,4,74,333,271,286,339,528,35,1711,0,497,-275,-303,27884
292514,4,95,332,267,290,340,530,35,1711,1,499,-506,36,27877
292545,4,126,344,268,296,342,529,35,1711,1,500,-352,419,27873
292576,4,135,357,274,297,344,526,35,1711,0,500,50,498,27880
292606,4,112,357,278,293,344,527,35,1711,1,499,343,52,27886
292637,4,82,345,276,288,341,527,35,1711,0,500,123,-304,27888
292669,4,74,332,270,286,339,529,35,1711,2,497,-289,-306,27880
292703,4,102,333,267,292,340,531,35,1711,0,498,-517,191,27872
292733,4,130,346,269,297,342,529,35,1711,0,499,-224,503,27870
292764,4,132,358,275,297,344,527,35,1711,0,497,186,432,27878
292795,4,106,356,278,292,343,526,35,1711,1,499,353,41,27885
292826,4,78,343,276,287,341,528,35,1711,0,498,119,-314,27887
292856,4,77,331,270,287,339,528,35,1711,1,498,-302,-308,27879
292890,4,106,334,267,293,340,530,35,1711,0,500,-511,201,27870
292920,4,132,347,270,297,342,528,35,1711,0,497,-218,514,27871
292951,4,130,359,276,297,344,526,35,1711,0,500,199,432,27877
292981,4,101,355,278,291,343,527,35,1711,0,487,356,30,27882
293012,4,76,341,275,287,341,527,35,1711,0,500,115,-322,27885
293043,4,79,331,269,287,339,530,35,1711,1,498,-311,-214,27875
293073,4,107,334,267,293,340,529,35,1711,0,497,-511,211,27870
293107,4,134,349,271,298,343,528,35,1711,0,500,-211,519,27868
293138,4,127,359,277,296,344,526,35,1711,0,500,206,432,27873
293168,4,96,354,278,290,343,526,35,1711,0,498,360,-120,27882
293198,4,74,340,274,286,341,528,35,1711,0,497,-32,-372,27880
293229,4,82,330,268,288,339,529,35,1711,0,500,-429,-209,27872
293260,4,112,335,267,294,340,529,35,1711,0,499,-514,219,27865
293291,4,135,349,271,298,343,528,35,1711,0,498,-207,524,27865
293324,4,124,360,277,295,344,528,35,1711,0,500,210,309,27878
293355,4,92,354,278,290,343,528,35,1711,0,500,317,-129,27879
293386,4,73,338,273,286,340,529,35,1711,0,498,-36,-373,27880
293416,4,86,329,268,289,339,529,35,1711,0,500,-433,-204,27871
293447,4,118,336,267,295,340,529,35,1711,0,498,-513,226,27864
293478,4,136,351,272,298,343,527,35,1711,0,498,-202,526,27864
293511,4,120,360,278,295,344,527,35,1711,0,498,308,304,27876
293543,4,85,352,277,288,342,527,35,1711,0,498,312,-133,27882
293574,4,73,337,272,286,340,528,35,1711,0,500,-43,-374,27875
293605,4,92,330,267,290,339,529,35,1711,0,498,-435,-198,27867
293636,4,124,337,268,296,341,530,35,1711,0,500,-438,364,27860
293666,4,137,353,274,298,343,528,35,1711,0,497,-45,537,27861
293697,4,116,360,278,294,344,525,35,1711,0,500,311,295,27872
293730,4,81,351,277,287,342,527,35,1711,0,500,308,-139,27875
293761,4,72,336,271,286,340,529,35,1711,0,498,-48,-355,27873
293791,4,96,329,266,291,339,530,35,1711,0,500,-506,-54,27864
293822,4,129,339,268,297,341,528,35,1711,0,500,-430,369,27860
293853,4,138,354,274,298,343,528,35,1711,0,500,-38,530,27861
293882,4,113,359,279,293,344,526,35,1711,1,500,308,286,27871
293913,4,79,350,277,287,342,527,35,1711,1,498,299,-145,27876
293947,4,72,334,270,286,340,528,35,1711,0,498,-203,-346,27871
293978,4,100,329,266,291,339,530,35,1711,1,497,-501,-43,27862
294008,4,133,339,269,298,341,529,35,1711,1,500,-417,374,27856
294038,4,137,354,275,298,343,526,35,1711,0,498,-29,523,27859
294069,4,108,359,279,293,344,526,35,1711,0,500,307,269,27867
294099,4,74,349,276,286,342,528,35,1711,1,497,286,-154,27874
294130,4,70,335,269,286,340,529,35,1711,1,497,-75,-334,27868
294163,4,105,330,265,292,339,530,35,1711,0,500,-497,-25,27860
294194,4,138,341,269,299,341,529,35,1711,0,497,-401,380,27855
294224,4,137,354,277,298,344,526,35,1711,0,498,-15,511,27858
294255,4,104,358,280,292,344,526,35,1711,0,500,306,249,27870
294286,4,70,348,276,285,342,527,35,1711,1,497,266,-265,27873
294317,4,71,334,268,286,340,529,35,1711,0,500,-230,-319,27868
294350,4,110,330,265,293,339,529,35,1711,0,500,-491,-3,27857
294381,4,143,342,270,299,341,529,35,1711,1,498,-379,387,27854
294412,4,137,356,278,298,344,527,35,1711,1,498,1,442,27857
294443,4,97,357,280,290,344,525,35,1711,1,497,327,86,27867
294474,4,64,344,274,284,341,527,35,1711,1,498,144,-270,27866
294505,4,73,331,267,286,339,529,35,1711,2,499,-244,-299,27864
294536,4,114,332,265,294,339,528,35,1711,0,497,-485,22,27853
294569,4,147,345,271,300,342,529,35,1711,0,500,-237,465,27849
294600,4,133,356,279,297,344,526,35,1711,0,500,144,415,27857
294631,4,90,355,280,289,343,527,35,1711,0,498,314,58,27863
294661,4,60,342,274,284,341,527,35,1711,0,500,115,-274,27866
294691,4,76,331,266,287,339,529,35,1711,0,500,-264,-274,27859
294722,4,121,333,265,295,340,529,35,1711,1,497,-473,185,27852
294753,4,149,345,271,300,342,528,35,1711,1,500,-205,465,27849
294787,4,130,356,280,297,344,526,35,1711,0,500,161,385,27853
294817,4,83,353,280,288,343,526,35,1711,0,500,298,28,27861
294848,4,57,340,273,283,341,528,35,1711,0,497,82,-278,27862
294879,4,79,330,265,287,339,529,35,1711,0,497,-290,-157,27856
294908,4,127,334,265,296,340,528,35,1711,0,500,-441,219,27849
294939,4,154,347,272,301,342,527,35,1711,0,498,-166,465,27846
294970,4,131,356,281,297,344,526,35,1711,0,497,181,351,27852
295004,4,77,351,280,287,342,528,35,1711,0,497,279,-129,27859
295034,4,56,338,271,283,340,528,35,1711,1,499,-85,-303,27858
295065,4,82,330,264,288,339,530,35,1711,0,497,-397,-117,27851
295096,4,133,336,265,298,340,529,35,1711,0,498,-415,255,27846
295127,4,156,349,274,302,343,527,35,1711,0,497,-122,463,27845
295157,4,127,356,281,296,344,527,35,1711,0,497,203,314,27852
295191,4,71,349,280,286,342,526,35,1711,1,496,201,-161,27859
295221,4,54,336,270,283,340,529,35,1711,0,499,-128,-293,27854
295251,4,88,331,263,289,339,530,35,1711,0,496,-413,-74,27848
295282,4,139,338,265,299,341,530,35,1711,2,497,-390,292,27845
295313,4,156,350,275,302,343,528,35,1711,0,499,-79,462,27847
295344,4,121,356,282,295,343,527,35,1711,0,499,225,155,27852
295376,4,68,347,279,285,342,526,35,1711,1,497,167,-194,27853
295410,4,56,333,269,283,340,530,35,1711,1,499,-173,-283,27851
295440,4,96,331,263,291,339,530,35,1711,0,500,-431,-30,27844
295471,4,146,340,267,300,341,528,35,1711,0,497,-362,414,27839
295501,4,155,353,276,301,343,527,35,1711,0,501,85,421,27842
295532,5,114,355,283,293,343,527,35,1711,0,497,281,108,27847
295562,4,64,345,279,284,342,528,35,1711,1,496,136,-228,27851
295592,4,55,333,269,283,339,528,35,1711,0,497,-219,-275,27847
295626,4,100,331,262,291,339,529,35,1711,0,497,-450,142,27842
295657,4,150,343,267,301,342,527,35,1711,0,499,-231,441,27836
295687,4,154,354,278,301,343,526,35,1711,0,499,128,404,27842
295717,5,109,354,283,292,343,527,35,1711,0,496,292,63,27846
295748,4,60,343,278,283,341,527,35,1711,0,496,103,-262,27849
295779,4,56,332,268,283,339,529,35,1711,0,498,-263,-268,27843
295813,4,106,332,262,293,340,529,35,1711,1,499,-453,191,27836
295843,4,154,346,268,301,342,527,35,1711,1,499,-195,470,27835
295874,4,151,356,279,301,344,526,35,1711,0,498,173,389,27836
295904,5,102,353,283,291,343,527,35,1711,0,499,302,19,27845
295934,4,56,341,277,283,341,528,35,1711,0,497,73,-296,27845
295965,4,59,330,267,284,339,531,35,1711,0,499,-306,-165,27843
295996,4,108,333,262,293,340,530,35,1711,0,498,-456,234,27832
296030,4,156,349,269,302,342,528,35,1711,0,496,-162,496,27833
296060,4,147,357,279,300,344,526,35,1711,1,499,211,375,27837
296091,5,95,352,283,290,343,527,35,1711,0,498,312,-153,27842
296122,4,54,338,276,282,340,528,35,1711,0,499,-89,-347,27838
296153,4,64,329,266,285,339,529,35,1711,0,496,-438,-145,27836
296183,4,115,335,263,294,340,529,35,1711,0,499,-460,271,27830
296214,4,156,350,270,302,343,527,35,1711,1,499,-132,520,27828
296247,4,142,358,280,299,344,526,35,1711,1,499,247,235,27837
296280,4,86,350,282,288,342,527,35,1711,0,499,256,-189,27841
296310,4,52,335,274,282,340,528,35,1711,0,496,-121,-365,27837
296341,4,72,329,264,286,339,530,35,1711,0,498,-469,-128,27832
296372,4,125,337,264,296,341,529,35,1711,0,496,-465,306,27828
296402,4,157,353,272,302,343,528,35,1711,1,499,-108,524,27829
296435,4,132,359,281,297,344,526,35,1711,0,496,344,213,27833
296466,4,79,348,281,287,342,526,35,1711,0,496,255,-222,27840
296497,4,54,334,272,282,340,530,35,1711,0,498,-148,-380,27836
296527,4,79,329,264,287,339,528,35,1711,0,496,-495,-113,27828
296558,4,131,339,264,297,341,529,35,1711,0,497,-366,452,27824
296589,4,157,354,273,302,344,527,35,1711,0,498,66,533,27826
296620,4,130,360,281,296,344,526,35,1711,1,499,365,197,27833
296653,4,74,347,280,286,342,526,35,1711,1,499,254,-248,27835
296684,4,55,332,271,283,339,529,35,1711,1,499,-168,-337,27831
296715,4,87,330,264,289,339,530,35,1711,0,497,-550,54,27825
296744,4,137,341,266,298,341,529,35,1711,0,499,-362,474,27819
296775,4,155,357,275,301,344,528,35,1711,0,499,83,538,27824
296806,4,122,359,282,295,344,526,35,1711,0,499,381,187,27830
296837,4,72,347,280,286,342,528,35,1711,1,499,252,-267,27833
296870,4,58,331,270,283,339,529,35,1711,0,499,-329,-339,27826
296901,4,95,330,263,291,339,530,35,1711,0,497,-564,67,27823
296932,4,142,343,267,299,341,528,35,1711,0,496,-359,489,27817
296963,4,152,358,276,301,344,526,35,1711,0,498,97,544,27820
296993,4,113,359,282,293,344,526,35,1711,0,499,391,175,27830
297024,4,67,345,278,285,341,526,35,1711,0,497,252,-371,27832
297055,4,60,331,269,284,339,529,35,1711,0,497,-341,-341,27827
297088,4,103,330,263,292,339,530,35,1711,1,499,-571,76,27817
297118,4,148,345,268,300,342,528,35,1711,1,497,-356,499,27812
297149,4,148,359,278,300,344,526,35,1711,0,497,106,543,27820
297181,4,102,358,282,291,344,526,35,1711,1,497,399,2,27827
297211,4,61,344,276,284,341,528,35,1711,1,499,115,-378,27828
297242,4,64,329,267,285,339,530,35,1711,0,497,-349,-340,27824
297276,4,115,331,264,294,339,530,35,1711,0,499,-573,248,27812
297306,4,152,347,270,301,342,527,35,1711,0,497,-206,570,27810
297336,4,143,360,279,299,344,527,35,1711,0,496,246,449,27818
297367,4,94,358,282,290,344,527,35,1711,1,496,395,-6,27826
297398,4,57,342,275,283,341,528,35,1711,1,487,111,-380,27825
297427,4,68,329,266,285,339,530,35,1711,0,499,-353,-334,27820
297458,4,117,331,263,295,339,531,35,1711,0,497,-571,92,27811
297492,4,155,348,271,302,342,527,35,1711,0,496,-197,569,27806
297523,4,138,360,281,298,344,527,35,1711,0,496,250,439,27816
297553,5,86,357,282,288,344,526,35,1711,0,497,392,-16,27821
297584,4,53,341,274,282,341,528,35,1711,1,499,102,-381,27825
297615,4,73,329,264,286,339,529,35,1712,1,496,-356,-324,27817
297646,4,126,332,264,296,340,531,35,1711,0,499,-565,263,27808
297676,4,159,348,272,302,342,527,35,1712,0,497,-184,567,27803
297709,5,133,360,282,297,344,526,35,1711,0,496,252,427,27814
297740,4,77,355,282,287,343,527,35,1711,0,496,382,-27,27818
297771,4,49,339,272,282,340,529,35,1712,0,496,88,-409,27822
297801,4,78,327,263,287,339,529,35,1711,2,496,-472,-190,27813
297832,4,137,333,264,298,340,529,35,1712,1,496,-519,275,27805
297863,4,164,349,274,303,343,527,35,1712,0,496,-169,562,27803
297896,5,126,360,283,296,344,526,35,1711,0,496,257,408,27813
297927,5,67,353,281,285,343,526,35,1712,0,498,367,-188,27819
297958,4,47,336,270,281,340,529,35,1712,0,497,-85,-396,27816
297988,4,87,328,262,289,338,529,35,1711,0,497,-471,-166,27811
298018,4,146,334,264,300,340,530,35,1712,2,499,-501,290,27802
298049,4,166,351,276,303,343,527,35,1712,0,526,-149,551,27800
298082,5,121,359,284,295,344,526,35,1711,1,496,260,244,27809
298116,4,55,350,280,283,342,528,35,1712,1,499,281,-200,27815
298146,4,47,334,267,281,340,529,35,1712,0,499,-109,-380,27814
298176,4,97,327,260,291,338,530,35,1712,0,496,-471,-135,27808
298207,4,160,337,266,303,341,528,35,1712,0,499,-475,306,27796
298237,4,167,353,278,304,343,528,35,1712,0,495,-117,519,27797
298268,5,111,359,286,293,344,526,35,1712,0,499,331,205,27806
298299,4,51,349,280,282,342,526,35,1712,0,496,247,-216,27809
298333,4,47,332,266,281,339,529,35,1712,0,496,-144,-362,27812
298363,4,107,328,260,293,339,530,35,1712,0,497,-474,55,27797
298394,4,168,339,267,304,341,530,35,1712,0,496,-343,438,27794
298425,4,165,354,281,303,343,526,35,1712,1,499,60,490,27796
298456,6,101,357,287,291,344,526,35,1712,0,497,324,159,27805
298485,4,40,345,278,280,342,527,35,1712,1,497,204,-237,27806
298516,4,45,332,265,281,339,529,35,1712,0,497,-181,-336,27803
298550,4,120,329,259,295,339,528,35,1712,0,497,-492,104,27796
298580,4,176,341,268,305,341,529,35,1712,0,496,-294,452,27789
298611,5,162,355,283,303,343,528,35,1712,0,498,98,453,27793
298642,8,91,355,287,289,343,526,35,1712,0,499,314,107,27798
298673,4,33,343,277,278,341,528,35,1712,0,496,154,-262,27804
298703,4,47,330,262,282,339,529,35,1712,0,496,-228,-231,27799
298736,4,128,330,258,297,339,531,35,1712,0,497,-475,157,27791
298767,4,182,344,270,307,342,528,35,1712,0,497,-236,470,27785
298798,5,159,355,284,302,343,527,35,1712,0,497,142,414,27788
298828,9,83,353,287,288,343,526,35,1712,0,497,308,47,27798
298858,4,28,339,276,277,341,528,35,1712,0,497,101,-328,27798
298889,4,50,329,261,282,339,529,35,1712,0,497,-379,-180,27795
298919,4,129,331,258,297,339,530,35,1712,0,497,-456,217,27786
298953,4,185,346,271,307,342,528,35,1712,0,497,-175,488,27785
298985,5,153,356,286,301,343,527,35,1712,1,496,190,260,27787
299016,7,72,351,287,285,342,527,35,1712,0,497,245,-149,27792
299046,4,26,337,274,277,340,528,35,1712,0,499,-86,-334,27792
299077,4,59,328,260,284,339,531,35,1712,0,497,-421,-131,27790
299108,4,142,334,259,299,340,529,35,1712,0,496,-438,279,27786
299138,4,187,348,272,308,342,527,35,1712,1,498,-117,506,27777
299171,7,146,357,287,299,344,527,35,1712,1,496,300,204,27785
299202,6,62,348,286,284,342,528,35,1712,0,498,217,-205,27789
299233,4,25,334,272,277,340,530,35,1712,0,499,-149,-345,27787
299264,4,68,328,259,285,339,528,35,1712,0,498,-462,-85,27786
299294,4,150,336,260,301,340,529,35,1712,0,498,-422,336,27777
299325,4,187,351,274,307,343,527,35,1712,0,497,-61,491,27777
299358,9,134,356,288,297,344,527,35,1712,0,498,328,151,27782
299388,5,55,346,284,282,342,527,35,1712,0,497,196,-260,27787
299419,4,28,331,269,277,339,529,35,1712,0,498,-205,-352,27784
299450,4,79,328,258,288,339,529,35,1712,0,498,-499,-39,27778
299481,4,159,340,262,302,341,529,35,1712,0,498,-292,492,27772
299511,4,184,354,276,307,343,526,35,1712,0,498,131,488,27773
299542,9,130,357,288,297,344,526,35,1712,0,498,357,105,27781
299576,5,49,343,283,281,341,529,35,1712,0,498,179,-306,27779
299607,4,32,329,267,278,339,529,35,1712,0,498,-257,-280,27779
299637,4,90,329,258,290,339,530,35,1712,1,496,-538,156,27772
299667,4,166,343,264,304,341,528,35,1712,0,498,-268,529,27766
299698,4,180,357,278,306,344,527,35,1712,0,497,176,487,27772
299728,9,120,357,288,294,343,526,35,1712,0,497,385,69,27778
299759,5,48,343,282,281,341,528,35,1712,0,498,164,-342,27776
299793,4,41,328,266,280,339,529,35,1712,0,498,-420,-269,27775
299824,4,103,331,259,292,339,529,35,1712,0,495,-550,192,27765
299854,4,171,346,266,305,342,528,35,1712,0,498,-247,559,27760
299886,4,170,359,281,304,344,526,35,1712,0,498,211,491,27767
299917,8,100,355,287,291,343,526,35,1712,0,497,404,-122,27774
299948,4,39,339,278,279,340,527,35,1712,0,496,-6,-427,27775
299978,4,47,327,264,281,338,529,35,1712,0,498,-451,-264,27772
300012,4,121,332,259,296,339,530,35,1712,0,495,-561,216,27761
300043,4,175,348,269,305,342,527,35,1712,0,498,-238,604,27759
300073,4,159,360,283,302,344,527,35,1712,0,496,342,356,27766
300104,6,90,355,286,289,343,527,35,1712,0,498,371,-141,27771
300135,4,37,338,276,279,340,528,35,1712,0,496,-13,-439,27768
300166,4,55,326,263,283,338,528,35,1712,0,497,-468,-261,27765
300198,4,132,333,260,298,340,529,35,1712,0,495,-570,389,27753
300229,4,177,352,272,306,343,529,35,1712,0,497,-64,613,27750
300260,5,151,361,284,301,344,526,35,1712,0,497,353,352,27763
300291,5,79,353,285,287,343,526,35,1712,0,497,375,-154,27767
300321,4,36,336,274,279,340,528,35,1712,2,497,-19,-450,27767
300352,4,63,326,262,285,338,530,35,1712,0,496,-476,-262,27758
300383,4,138,334,261,299,340,530,35,1712,1,496,-578,398,27749
300417,4,179,352,274,306,343,526,35,1712,0,495,-60,617,27749
300446,5,142,362,285,299,344,525,35,1712,0,498,359,350,27758
300477,5,66,352,284,285,343,525,35,1712,0,496,375,-162,27764
300508,4,35,334,272,279,340,529,35,1712,0,496,-27,-451,27762
300538,4,74,325,261,287,338,531,35,1712,0,498,-483,-100,27754
300568,4,148,335,262,301,340,528,35,1712,0,496,-503,402,27747
300599,4,180,352,274,306,343,527,35,1712,1,498,-59,617,27745
300641,8,110,360,287,293,344,525,35,1712,0,495,421,176,27757
300672,4,43,347,280,280,341,527,35,1712,1,497,272,-309,27760
300701,4,42,329,266,280,339,529,35,1712,0,498,-198,-438,27755
300732,4,105,325,259,293,338,530,35,1712,0,498,-567,82,27747
300765,4,175,340,267,305,341,529,35,1712,1,520,-373,526,27739
300795,4,171,358,282,304,344,526,35,1712,0,497,114,567,27742
300828,10,90,359,288,289,344,526,35,1712,0,497,413,-9,27755
300859,4,31,344,277,278,341,527,35,1712,1,498,120,-403,27758
300890,4,47,328,261,281,338,529,35,1712,0,496,-361,-352,27754
300920,4,126,326,258,296,339,531,35,1712,0,495,-583,95,27741
300951,4,185,342,270,307,341,528,35,1712,0,495,-355,524,27734
300982,5,165,357,285,303,344,526,35,1712,0,495,118,544,27739
301012,15,84,359,289,288,344,527,35,1712,0,496,400,141,27749
301046,4,19,340,275,276,341,528,35,1712,1,498,100,-398,27754
301077,4,53,326,260,283,338,530,35,1712,2,496,-360,-323,27748
301108,4,143,328,258,300,339,529,35,1712,0,495,-566,121,27738
301138,4,197,343,272,309,342,528,35,1712,0,498,-320,527,27728
301169,10,161,359,288,302,344,526,35,1712,0,497,133,414,27737
301200,17,68,357,289,285,343,527,35,1712,1,498,370,-55,27746
301231,4,17,341,274,275,340,529,35,1712,0,498,69,-389,27747
301264,4,62,325,256,284,338,530,35,1712,1,495,-377,-283,27745
301294,4,159,329,258,303,339,530,35,1712,1,498,-538,157,27729
301325,4,205,346,275,311,342,528,35,1712,0,495,-132,563,27721
301356,28,152,359,291,300,344,525,35,1712,0,496,268,366,27730
301386,14,47,353,288,280,343,526,35,1712,0,496,331,-97,27740
301417,4,7,336,270,273,340,529,35,1712,0,495,10,-384,27741
301451,4,74,324,254,287,338,530,35,1712,0,495,-398,-108,27737
301481,4,178,332,259,306,339,528,35,1712,1,496,-451,345,27722
301512,4,211,349,278,312,342,527,35,1712,0,496,-80,544,27720
301543,38,136,357,293,297,344,526,35,1712,0,496,277,304,27728
301574,11,31,350,288,278,342,527,35,1712,0,495,289,-143,27732
301604,4,7,333,267,273,339,530,35,1712,1,498,-46,-375,27735
301635,4,77,324,253,287,338,531,35,1712,0,495,-420,-40,27727
301670,4,196,335,261,310,340,530,35,1712,1,495,-399,386,27715
301701,4,208,351,283,311,343,527,35,1712,0,496,-19,520,27712
301731,48,117,356,295,294,344,527,35,1712,0,498,293,91,27721
301762,7,18,344,285,275,341,526,35,1712,0,498,139,-292,27725
301793,4,7,328,263,273,339,530,35,1712,2,498,-252,-321,27725
301824,4,99,326,252,292,338,529,35,1712,0,498,-488,34,27717
301854,4,199,336,262,310,340,529,35,1712,0,496,-346,431,27708
301888,5,203,353,286,310,343,527,35,1712,1,496,46,425,27710
301919,49,103,355,295,291,343,527,35,1712,0,495,321,17,27717
301949,5,9,340,282,273,341,528,35,1712,0,497,78,-330,27717
301980,4,15,328,260,275,339,530,35,1712,0,498,-314,-286,27719
302011,4,117,328,252,295,339,529,35,1712,0,495,-493,107,27710
302042,4,208,340,264,312,341,528,35,1712,1,497,-293,477,27700
302072,6,201,354,286,310,343,527,35,1712,1,495,114,383,27703
302105,47,87,352,295,288,343,526,35,1712,0,496,319,-52,27706
302136,5,7,339,280,273,340,529,35,1712,0,498,24,-365,27715
302167,4,22,326,259,276,338,529,35,1712,0,495,-373,-259,27709
302197,4,127,329,252,297,339,529,35,1712,0,496,-501,172,27702
302227,4,213,344,267,313,342,527,35,1712,0,498,-246,552,27693
302258,10,194,357,288,308,344,527,35,1712,0,498,275,346,27698
302291,42,79,352,293,287,343,527,35,1712,0,496,320,-113,27701
302322,5,6,335,278,272,340,528,35,1712,0,498,-19,-394,27704
302353,4,29,325,258,278,338,531,35,1712,0,498,-425,-230,27703
302384,4,139,330,253,299,339,530,35,1712,0,498,-451,376,27693
